Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1780121504,100,,Aggregated,28.600000,0.000000,2100,2500,2700,2800,3000,3300,3500,3500,4500,4500,4500,692,0,2100,1956.2721710577755,224.27470807451755,4492.595250019804,3203.0390173410406
1780121505,100,,Aggregated,32.200000,0.000000,2100,2500,2700,2800,3000,3300,3500,3500,4500,4500,4500,708,0,2100,1956.9055789196666,224.27470807451755,4492.595250019804,3207.45197740113
1780121506,100,,Aggregated,27.900000,0.000000,2100,2500,2700,2800,3000,3300,3500,3500,4500,4500,4500,741,0,2100,1977.9511733581066,224.27470807451755,4492.595250019804,3212.863697705803
1780121507,100,,Aggregated,26.800000,0.000000,2100,2500,2700,2800,3100,3400,3500,3600,4500,4500,4500,779,0,2100,1984.8570164226699,224.27470807451755,4492.595250019804,3273.188703465982
1780121508,100,,Aggregated,26.800000,0.000000,2100,2500,2700,2800,3200,3500,3500,3600,4500,4500,4500,804,0,2100,1994.617961235611,224.27470807451755,4492.595250019804,3279.873134328358
1780121509,100,,Aggregated,30.500000,0.000000,2100,2500,2700,2800,3200,3500,3500,3600,4500,4500,4500,839,0,2100,1990.4269253596701,224.27470807451755,4492.595250019804,3309.8462455303934
1780121510,100,,Aggregated,28.000000,0.000000,2100,2500,2700,2900,3200,3500,3500,3600,4500,4500,4500,868,0,2100,1984.292098694408,224.27470807451755,4492.595250019804,3321.9539170506914
1780121511,100,,Aggregated,27.600000,0.000000,2100,2500,2800,2900,3200,3500,3500,3600,4500,4500,4500,905,0,2100,1981.8778397830574,224.27470807451755,4492.595250019804,3263.3756906077347
1780121512,100,,Aggregated,29.600000,0.000000,2100,2600,2800,2900,3200,3500,3500,3600,4500,4500,4500,941,0,2100,1970.536600296335,224.27470807451755,4492.595250019804,3276.555791710946
1780121513,100,,Aggregated,31.100000,0.000000,2100,2600,2800,2900,3200,3500,3500,3600,4500,4500,4500,965,1,2100,1972.260054281715,224.27470807451755,4492.595250019804,3252.775129533679
1780121514,100,,Aggregated,31.900000,0.000000,2100,2600,2800,2900,3200,3400,3500,3600,4500,4500,4500,991,1,2100,1968.8757864602603,224.27470807451755,4492.595250019804,3235.4268415741676
1780121515,100,,Aggregated,29.100000,0.000000,2100,2600,2800,3000,3200,3400,3500,3600,4100,4500,4500,1032,1,2100,1986.309282671635,224.27470807451755,4492.595250019804,3262.9021317829456
1780121516,100,,Aggregated,29.700000,0.100000,2100,2600,2900,3000,3200,3400,3500,3600,4100,4500,4500,1063,1,2100,1983.5143719528437,224.27470807451755,4492.595250019804,3268.442144873001
1780121517,100,,Aggregated,30.900000,0.100000,2100,2600,2900,3000,3200,3400,3500,3600,4100,4500,4500,1083,1,2100,1980.7408182221334,224.27470807451755,4492.595250019804,3249.1671283471837
1780121518,100,,Aggregated,33.000000,0.100000,2100,2600,2900,3000,3200,3500,3600,3700,4100,4500,4500,1108,1,2100,1983.1555471260695,224.27470807451755,4492.595250019804,3264.0451263537907
1780121519,100,,Aggregated,30.400000,0.100000,2100,2600,2900,3000,3300,3500,3600,3800,4100,4500,4500,1147,1,2100,1982.040253564989,224.27470807451755,4492.595250019804,3251.269398430689
1780121520,100,,Aggregated,30.200000,0.100000,2100,2600,2900,3000,3300,3500,3700,3800,4100,4500,4500,1173,1,2100,1995.528888859181,224.27470807451755,4492.595250019804,3297.8951406649617
1780121521,100,,Aggregated,31.400000,0.100000,2100,2600,2900,3100,3400,3600,3800,3800,4100,4500,4500,1208,1,2100,2003.1968089908019,224.27470807451755,4492.595250019804,3291.2880794701987
1780121522,100,,Aggregated,30.500000,0.100000,2000,2600,2900,3100,3400,3600,3800,3800,4100,4500,4500,1235,1,2000,1995.6482890777493,224.27470807451755,4492.595250019804,3298.28016194332
1780121523,100,,Aggregated,31.500000,0.100000,2000,2600,2900,3100,3400,3600,3800,3900,4100,4500,4500,1259,1,2000,1993.5910836403273,224.27470807451755,4492.595250019804,3304.4495631453533
1780121524,100,,Aggregated,29.100000,0.100000,2000,2700,3000,3100,3500,3600,3900,4100,4200,4500,4500,1284,1,2000,2012.3824565599757,224.27470807451755,4492.595250019804,3292.7492211838007
1780121525,100,,Aggregated,29.100000,0.100000,2000,2700,3000,3100,3500,3700,4000,4100,4400,4500,4500,1315,1,2000,2017.5889978573052,224.27470807451755,4492.595250019804,3281.288212927757
